Address,Prices,Bedroom,Bathroom,Parking,Type
"6305C/633 Little Lonsdale Street, 
MELBOURNE VIC 3000",$875.00,2,2,1,Apartment / Unit / Flat
"507/55 Beach Street, 
PORT MELBOURNE VIC 3207",$875 per week,3,2,1,Apartment / Unit / Flat
"104/525 High Street, 
PRAHRAN VIC 3181",$875 Per Week,2,2,2,Apartment / Unit / Flat
"2/7 Wellington Street, 
RICHMOND VIC 3121",$875 per week,2,2,1,Townhouse
"811/246 Church St, 
RICHMOND VIC 3121",$875 to $930,2,2, ,Apartment / Unit / Flat
"34 Smith St, 
RICHMOND VIC 3121",$875 weekly,3,1, ,House
"1209/35 Malcolm Street, 
SOUTH YARRA VIC 3141",$875 pw,2,2,2,Apartment / Unit / Flat
ST KILDA EAST VIC 3183,$875 per week,3,2,1,House
"11 Laura Grove, 
AVONDALE HEIGHTS VIC 3034",$880 Per Week,4,3,1,Townhouse
"1A Tatong Road, 
BRIGHTON EAST VIC 3187",$880 Per Week,3,1,1,House
"560 Lonsdale St, 
MELBOURNE VIC 3000",$880,2,2,1,Apartment / Unit / Flat
"4513D/648 Lonsdale Street, 
MELBOURNE VIC 3000",$880/week,2,2, ,Apartment / Unit / Flat
"519/499 St Kilda Road, 
MELBOURNE VIC 3004",$880 pw,2,2,1,Apartment / Unit / Flat
"5905/500 Elizabeth Street, 
MELBOURNE VIC 3000",$880 per week,3,2, ,Apartment / Unit / Flat
"4503/60 A'Beckett Street, 
MELBOURNE VIC 3000",$880 per week *Fully Furnished*,2,2,1,Apartment / Unit / Flat
"4808/568 Collins Street, 
MELBOURNE VIC 3000",$880 Fully Furnished pw,2,2,1,Apartment / Unit / Flat
"1101/8 Sutherland Street, 
MELBOURNE VIC 3000",$880,3,2, ,Apartment / Unit / Flat
"3/4 Stawell Street, 
MENTONE VIC 3194",$880.00,3,2,2,Townhouse
"39 Fifth Street, 
PARKDALE VIC 3195",$880 pw,3,2,2,House
"102/246 Church St, 
RICHMOND VIC 3121",$880,2,2, ,Apartment / Unit / Flat
