Address,Prices,Bedroom,Bathroom,Parking,Type
"829/38 Mt Alexander Road, 
TRAVANCORE VIC 3032",UNDER APPLICATION,2,1,1,Apartment / Unit / Flat
"803/45 Dudley Street, 
WEST MELBOURNE VIC 3003",$550 Per Week,1,1, ,Apartment / Unit / Flat
"AP1.1/29 Browns Road, 
CLAYTON VIC 3168",$550 per week,1,1,1,New apartments / off the plan
"13 Parkview Street, 
AIRPORT WEST VIC 3042",$550 per week,3,1,4,House
"209 Millers Road, 
ALTONA NORTH VIC 3025",$550,3,2,2,House
"6 Currumbin Street, 
ARMSTRONG CREEK VIC 3217",$550,4,2,2,House
"unit 308a/399 Burwood Highway, 
BURWOOD VIC 3125",$550,2,2,1,Apartment / Unit / Flat
"270 Faraday Street, 
CARLTON VIC 3053",$550,1,1, ,Townhouse
"614/551 Swanston Street, 
CARLTON VIC 3053",$550,2,1, ,Apartment / Unit / Flat
"32 Cherokee Parade, 
CLYDE VIC 3978",$550,4,2,2,House
"51 Moxham Drive, 
CLYDE NORTH VIC 3978",$550,4,2,2,House
"7 Milka Avenue, 
CLYDE NORTH VIC 3978",Under Application,4,2,2,House
"34 Tartan Drive, 
CLYDE NORTH VIC 3978",Under Application,4,2,1,House
"75 Tangemere Way, 
CRANBOURNE EAST VIC 3977",$550,3,2,2,House
"101/18 Malone Street, 
GEELONG VIC 3220",$550,2,2,1,Apartment / Unit / Flat
"792 Pascoe Vale Road, 
GLENROY VIC 3046",$550,3,2,1,House
"62 Langton Street, 
GLENROY VIC 3046",$550 per week,3,1,2,Townhouse
"29 Shelley Street, 
KEILOR EAST VIC 3033",$550,3,1,3,House
"31 McNamara Mews, 
KENSINGTON VIC 3031",$550 per week,2,2,1,Townhouse
"2 Gardens Vista, 
LYNBROOK VIC 3975",$550,3,2,2,House
