Address,Prices,Bedroom,Bathroom,Parking,Type
"3/340 South Road, 
HAMPTON EAST VIC 3188",$420.00,1,1,1,Apartment / Unit / Flat
"6 Sullivan Place, 
HARKNESS VIC 3337",$420 per week / $1825 per month,4,2,2,House
"402/37 Burgundy Street, 
HEIDELBERG VIC 3084",$420.00,1,1,1,Apartment / Unit / Flat
"102/104 -110 Colac Road, 
HIGHTON VIC 3216",$420.00,2,1,1,Apartment / Unit / Flat
"7 Varna Court, 
HILLSIDE VIC 3037",$420 Per Week,3,2,1,House
"1/9 Marner Street, 
HILLSIDE VIC 3037",$420 pw,3,2,1,Apartment / Unit / Flat
"17 Hunter Avenue, 
HOPPERS CROSSING VIC 3029",$420 per week,3,2,2,House
"3 Incana Close, 
HOPPERS CROSSING VIC 3029",$420 Per Week,3,1,4,House
"5/3B Warrigal Road, 
HUGHESDALE VIC 3166",$420.00,2,1,1,Apartment / Unit / Flat
"16/61-63 Maltravers Road, 
IVANHOE EAST VIC 3079",$450pw,2,1, ,Apartment / Unit / Flat
"7 Whistler Circuit, 
KALKALLO VIC 3064",$420,4,2,2,House
"10 Metro Avenue, 
KALKALLO VIC 3064",$420,3,2,1,House
"106 Antares Parade, 
KALKALLO VIC 3064",$420 Per Week,2,2,1,House
"101/60 Speakmen Street, 
KENSINGTON VIC 3031",$420pw/$1825pcm,1,1,1,Apartment / Unit / Flat
"204/86 Altona Street, 
KENSINGTON VIC 3031",$420 pw,1,1,1,Apartment / Unit / Flat
"13/18 Mawbey Street, 
KENSINGTON VIC 3031",$420 per week, ,1, ,Apartment / Unit / Flat
"6 Harrow Court, 
KURUNJANG VIC 3337",$420 per week / $1820 per month,4,2,2,House
"27 Ajay Way, 
KURUNJANG VIC 3337",$420,4,2,4,House
"19 Hurtle Street, 
LALOR VIC 3075",$420 Per Week,3,1,2,House
"52/210 Cranbourne-Frankston Road Langwarrin VIC 3910, 
LANGWARRIN VIC 3910",420 / pw,2,1,1,Apartment / Unit / Flat
