Address,Prices,Bedroom,Bathroom,Parking,Type
"17 Cootamundra Drive, 
ARMSTRONG CREEK VIC 3217",$480pw,4,2,2,House
"210/8 North Street, 
ASCOT VALE VIC 3032",$480.00,1,1,1,Apartment / Unit / Flat
"1/13-15 Munro Street, 
ASCOT VALE VIC 3032",$480pw/$2086pcm,2,1,1,Apartment / Unit / Flat
"1/41 Hurtle Street, 
ASCOT VALE VIC 3032",$480 per week,2,1,1,Apartment / Unit / Flat
"92 Fairy Street, 
BELL POST HILL VIC 3215",$480,3,1,1,House
"21 Newton Avenue, 
BELL POST HILL VIC 3215",$480,4,2,2,House
"G05/817-819 Centre Road, 
BENTLEIGH EAST VIC 3165",$480 per week,1,1,1,Apartment / Unit / Flat
"33 Travertine Loop, 
BERWICK VIC 3806",$480 Per Week,2,2,1,House
"25 Evan Street, 
BERWICK VIC 3806",$480 Per Week,3,1, ,House
"35 Bangalay Dr, 
BROOKFIELD VIC 3338",$480 Per Week,4,2, ,House
"87 Manooka Road, 
BROOKFIELD VIC 3338",$480 pw,4,2,2,House
"20 Triandra Drive, 
BROOKFIELD VIC 3338",$480 per week,4,2,2,House
"7 Cypress Avenue, 
BROOKLYN VIC 3012",$480,3,1,4,House
"614/601 Sydney Road, 
BRUNSWICK VIC 3056",$480,1,1,1,Apartment / Unit / Flat
"4/248 Moreland Road, 
BRUNSWICK VIC 3056",$480.00,2,1,1,Apartment / Unit / Flat
"2/2A Loyola Avenue, 
BRUNSWICK VIC 3056",$480pw / $2086pcm,2,1,1,Apartment / Unit / Flat
"503/611-621 Sydney Road, 
BRUNSWICK VIC 3056",$480.00,1,1,1,Apartment / Unit / Flat
"106/24 Barkly Street, 
BRUNSWICK EAST VIC 3057",$480,1,1,1,Apartment / Unit / Flat
"604/22-30 Lygon Street, 
BRUNSWICK EAST VIC 3057",$480 per week,1,1,1,Apartment / Unit / Flat
"424/21 Village Avenue, 
BRUNSWICK EAST VIC 3057",$480 per week,1,1,1,Apartment / Unit / Flat
